rowlabel	split	sex	yrsarea	resyrago	work2	tenure1	livharm1	agegrp7	ethgrp2a	educat3	rural2	edeprivex	wdeprivex	IndivWgtx	cause2m	walkdark	walkday	homealon	wburgl	wmugged	wcarstol	wfromcar	wraped	wattack	wraceatt	worryx	bcsvictim	rubbcomm	vandcomm	poorhou	antisocx
136752200	4	2	2	1	2	4	2	4	1	1	1	3	 	.652785062789917	6	3	2	2	 	 	 	 	 	 	 	 	0	3	4	4	 
136046120	4	2	6	 	1	4	1	4	1	2	2	4	 	.520548105239868	7	2	1	1	 	 	 	 	 	 	 	 	0	3	4	4	 
137189060	2	1	7	 	1	1	3	2	1	3	1	2	 	1.35970425605774	 	 	 	 	 	 	3	3	 	 	 	 	0	4	4	4	 
136460050	1	2	5	 	2	2	1	4	1	2	2	4	 	1.14348793029785	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	.754479765892029
136800280	4	2	7	 	1	4	1	2	1	2	1	1	 	.377765953540802	4	2	1	1	 	 	 	 	 	 	 	 	0	2	3	2	 
136305200	4	2	7	 	2	1	1	7	1	1	1	4	 	1.4062112569809	4	2	2	2	 	 	 	 	 	 	 	 	0	4	4	4	 
136505280	4	1	7	 	1	1	1	5	1	4	1	5	 	1.13811671733856	5	2	1	2	 	 	 	 	 	 	 	 	0	4	4	4	 
136793160	4	1	7	 	2	1	1	6	1	2	1	5	 	.673140943050385	5	1	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
147574040	4	1	7	 	2	1	1	6	1	4	1	3	 	.610455989837646	5	4	2	2	 	 	 	 	 	 	 	 	1	3	3	3	 
147622150	3	1	7	 	2	1	1	7	1	4	2	4	 	1.17264831066132	 	 	 	 	3	3	 	 	4	3	4	-.514213681221008	0	4	4	4	 
136942240	4	2	7	 	1	2	1	4	1	3	1	5	 	.829354345798492	4	2	1	1	 	 	 	 	 	 	 	 	0	4	3	4	 
136535150	3	2	7	 	2	1	5	5	1	2	2	5	 	.301716893911362	 	 	 	 	2	2	 	 	1	2	3	1.45221745967865	0	4	4	4	 
137064210	1	1	7	 	1	4	3	3	1	2	2	3	 	.709766924381256	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	1.25173842906952
136177090	1	2	7	 	1	2	1	2	1	4	2	4	 	1.18657851219177	 	 	 	 	 	 	 	 	 	 	 	 	1	4	4	4	.229671433568001
136814050	1	2	6	 	2	1	1	4	1	1	2	 	4	.748090386390686	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-.500811278820038
136935240	4	2	6	 	1	2	3	3	1	4	1	2	 	.580057263374329	5	3	1	1	 	 	 	 	 	 	 	 	0	3	4	4	 
137166170	1	1	6	 	2	2	3	1	1	2	1	4	 	3.10751557350159	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	.67908900976181
147362030	3	2	6	 	2	1	1	6	1	1	1	 	3	.535557746887207	 	 	 	 	3	3	 	 	3	3	4	-.246148273348808	0	3	3	3	 
147470020	2	2	2	2	1	4	5	3	1	4	1	3	 	1.21809196472168	 	 	 	 	 	 	3	3	 	 	 	 	0	3	3	2	 
136387030	3	1	4	1	1	4	1	2	5	4	1	1	 	1.44397640228271	 	 	 	 	1	2	 	 	3	3	2	1.15142261981964	0	3	4	4	 
137195090	1	2	6	 	2	4	2	2	1	2	2	2	 	.852064490318298	 	 	 	 	 	 	 	 	 	 	 	 	1	4	4	4	.667904198169708
136112310	3	1	1	2	1	2	2	4	1	4	1	4	 	1.58151006698608	 	 	 	 	1	1	 	 	3	1	4	1.50250792503357	0	3	3	3	 
136138090	1	2	7	 	1	4	3	1	5	4	1	2	 	2.24348282814026	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	4	1.68362879753113
137030230	3	2	7	1	1	4	3	2	1	3	1	2	 	.7361980676651	 	 	 	 	3	3	 	 	3	3	3	.0417585112154484	0	3	4	4	 
137115260	2	2	5	 	2	1	1	6	1	1	1	3	 	1.11249053478241	 	 	 	 	 	 	3	3	 	 	 	 	0	3	3	3	 
136960040	4	1	7	 	1	5	3	1	1	2	1	5	 	2.50844764709473	4	1	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
136649180	2	1	7	 	2	1	1	7	1	5	2	4	 	.659262776374817	 	 	 	 	 	 	3	3	 	 	 	 	0	4	4	4	 
137085260	2	2	6	 	2	4	1	4	1	1	1	 	1	.492526412010193	 	 	 	 	 	 	 	 	 	 	 	 	0	3	4	4	 
136761160	4	2	6	 	1	2	3	5	1	4	1	5	 	.620086669921875	2	2	2	2	 	 	 	 	 	 	 	 	0	3	3	3	 
136833290	1	2	1	2	2	4	5	3	1	4	1	4	 	1.55656361579895	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	-.950397610664368
136317230	3	2	4	 	2	2	6	7	1	1	1	3	 	.658497929573059	 	 	 	 	4	4	 	 	4	4	4	-1.3885418176651	0	4	4	4	 
147277300	2	2	6	 	1	2	1	3	1	4	1	5	 	1.23014664649963	 	 	 	 	 	 	3	3	 	 	 	 	1	4	4	4	 
136194230	3	1	6	 	2	4	3	1	1	2	1	1	 	1.29464912414551	 	 	 	 	3	4	 	 	4	2	4	-.513480484485626	1	3	3	3	 
136592070	3	1	7	 	1	1	3	4	1	1	1	2	 	1.38884592056274	 	 	 	 	1	1	 	 	4	1	1	2.09816288948059	0	2	4	4	 
136949030	3	1	7	 	1	1	1	4	1	1	2	 	3	.531155586242676	 	 	 	 	4	4	 	 	4	4	4	-1.3885418176651	0	4	4	4	 
136029020	2	1	6	 	2	4	5	6	1	3	1	1	 	.577954828739166	 	 	 	 	 	 	 	 	 	 	 	 	0	2	4	2	 
135560020	2	2	4	 	2	4	5	6	1	1	1	2	 	.271525114774704	 	 	 	 	 	 	3	4	 	 	 	 	0	4	4	4	 
136126170	1	1	4	 	2	1	1	6	1	4	2	3	 	.590376675128937	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	 
136636180	2	2	6	 	1	2	1	4	1	4	1	5	 	1.01348078250885	 	 	 	 	 	 	3	3	 	 	 	 	1	4	4	4	 
136166090	1	1	5	2	2	4	5	5	1	1	1	2	 	.572077870368958	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	.526098191738129
147495080	4	2	5	 	2	2	2	2	1	4	2	 	3	.745327770709991	4	2	1	1	 	 	 	 	 	 	 	 	0	3	4	4	 
136701300	2	1	7	 	1	1	1	4	1	4	1	4	 	1.6168327331543	 	 	 	 	 	 	3	3	 	 	 	 	0	4	4	4	 
136933300	2	2	5	 	2	1	6	7	1	1	2	3	 	.639601230621338	 	 	 	 	 	 	4	4	 	 	 	 	0	4	4	4	 
136582190	3	1	7	2	1	4	2	3	1	2	1	2	 	1.27421319484711	 	 	 	 	3	3	 	 	4	3	3	-.226306915283203	0	3	3	3	 
136822210	1	2	2	1	2	2	1	3	1	4	1	4	 	1.28942501544952	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-.02241818793118
136684130	1	1	7	 	2	1	1	6	1	3	1	4	 	1.13265812397003	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	.535857498645782
137038040	4	1	6	 	2	4	5	5	1	2	1	2	 	.682630062103271	1	3	3	2	 	 	 	 	 	 	 	 	1	3	3	2	 
136615110	3	1	7	2	2	2	3	4	1	3	1	5	 	.39837646484375	 	 	 	 	3	4	 	 	3	3	4	-.554625809192657	1	4	4	4	 
136832280	4	1	2	1	1	4	3	3	1	2	1	1	 	.786844849586487	3	3	3	1	 	 	 	 	 	 	 	 	0	3	3	3	 
137090210	1	1	7	 	1	2	1	4	1	2	1	 	3	2.02132797241211	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	3	.229671433568001
136907290	1	2	6	 	1	4	3	4	1	2	1	2	 	1.015012383461	 	 	 	 	 	 	 	 	 	 	 	 	0	2	3	3	.229671433568001
136439050	1	1	7	 	1	2	1	4	1	4	1	1	 	1.33093345165253	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	.968756854534149
137184070	3	1	7	 	1	2	1	2	1	4	1	1	 	1.14265954494476	 	 	 	 	3	3	 	 	4	3	4	-.514213681221008	0	2	3	2	 
136979200	4	2	6	 	2	4	6	7	1	1	1	1	 	.807108402252197	7	4	2	1	 	 	 	 	 	 	 	 	0	3	3	3	 
137189170	1	1	6	 	2	4	5	5	1	5	1	1	 	.590508580207825	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	.229502633213997
136185250	1	1	4	1	1	4	3	1	4	3	1	5	 	2.172123670578	 	 	 	 	 	 	 	 	 	 	 	 	1	3	3	3	-1.21526670455933
137174100	2	1	1	2	1	4	1	2	3	4	2	4	 	.580362856388092	 	 	 	 	 	 	1	2	 	 	 	 	0	3	3	3	 
137170160	4	1	7	 	2	1	1	6	1	4	2	5	 	1.15564715862274	13	1	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
136738270	3	1	6	 	1	5	3	1	1	3	1	5	 	1.83399152755737	 	 	 	 	3	4	 	 	4	4	4	-1.13190197944641	1	4	4	4	 
136859150	3	2	3	 	2	4	5	6	1	1	1	2	 	.612583160400391	 	 	 	 	3	3	 	 	3	3	3	.0417585112154484	0	3	3	3	 
136353090	1	1	6	 	1	2	4	4	1	4	2	4	 	.520199120044708	 	 	 	 	 	 	 	 	 	 	 	 	0	3	4	4	.240856245160103
136007250	1	2	4	 	2	4	5	6	1	2	1	2	 	.634030282497406	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	 
136225270	3	1	7	 	2	1	1	6	1	3	1	2	 	1.47742068767548	 	 	 	 	3	3	 	 	4	3	4	-.514213681221008	0	3	4	3	 
136037150	3	2	7	 	1	1	1	4	1	3	1	1	 	1.93862056732178	 	 	 	 	2	4	 	 	4	4	4	-.875262022018433	1	3	4	4	 
147472050	1	2	2	1	2	4	1	4	1	4	2	3	 	.822792410850525	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-1.21526670455933
147381280	4	1	5	 	1	4	1	4	5	4	1	2	 	1.75588810443878	5	2	1	2	 	 	 	 	 	 	 	 	1	3	3	3	 
136236240	4	1	7	 	2	1	3	7	1	1	1	2	 	.377112805843353	1	3	1	2	 	 	 	 	 	 	 	 	1	3	3	3	 
136364230	3	1	7	 	1	1	3	7	1	3	1	1	 	.466670840978622	 	 	 	 	4	4	 	 	4	3	4	-1.07933104038239	0	3	3	3	 
136702310	3	1	7	 	1	2	5	3	1	4	1	2	 	.653365552425385	 	 	 	 	3	2	 	 	4	2	4	.103474527597427	0	3	4	4	 
135552290	1	2	7	 	2	1	3	1	3	1	1	1	 	2.01298666000366	 	 	 	 	 	 	 	 	 	 	 	 	0	2	3	3	-.291047602891922
147476210	1	1	7	 	2	1	1	6	1	4	2	4	 	.723381340503693	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-.966681122779846
136485180	2	1	6	 	1	2	3	1	1	4	1	5	 	3.02870917320251	 	 	 	 	 	 	3	4	 	 	 	 	0	4	4	4	 
136660120	4	2	7	 	2	4	1	6	1	1	1	1	 	.938158929347992	4	4	2	2	 	 	 	 	 	 	 	 	0	3	3	3	 
136729320	4	1	7	 	2	1	1	7	1	3	1	3	 	.618197441101074	9	4	2	3	 	 	 	 	 	 	 	 	0	2	3	3	 
136328260	2	1	7	 	1	2	1	4	1	2	1	4	 	.946430087089539	 	 	 	 	 	 	1	2	 	 	 	 	0	4	4	4	 
136112120	4	1	6	 	1	2	1	4	3	4	1	3	 	1.27733433246613	5	2	1	2	 	 	 	 	 	 	 	 	0	4	4	4	 
137159270	3	1	5	 	1	2	1	3	1	4	1	4	 	1.06745541095734	 	 	 	 	2	2	 	 	4	2	4	.360114425420761	0	4	4	4	 
137162180	2	2	5	 	2	4	3	4	1	4	1	5	 	.34984028339386	 	 	 	 	 	 	3	3	 	 	 	 	1	4	4	3	 
136592200	4	1	5	 	2	4	5	5	1	4	1	1	 	.285580992698669	6	4	2	2	 	 	 	 	 	 	 	 	1	3	4	4	 
136674190	3	1	1	2	1	4	3	1	1	4	2	 	5	1.10258841514587	 	 	 	 	4	4	 	 	4	4	4	-1.3885418176651	1	3	4	4	 
136377290	1	1	6	 	1	4	1	3	1	1	1	2	 	1.2397563457489	 	 	 	 	 	 	 	 	 	 	 	 	0	3	4	4	1.85147726535797
136579080	4	1	7	2	1	2	2	2	1	4	1	2	 	1.52902054786682	11	2	1	1	 	 	 	 	 	 	 	 	0	3	3	3	 
136132280	4	2	7	 	1	1	1	5	1	1	1	 	5	.737527370452881	9	2	1	2	 	 	 	 	 	 	 	 	0	4	4	4	 
136053080	4	2	7	 	2	4	1	7	1	2	1	5	 	.84720766544342	4	3	2	2	 	 	 	 	 	 	 	 	0	4	4	4	 
147346330	1	2	7	 	2	4	5	3	1	2	1	1	 	1.1002881526947	 	 	 	 	 	 	 	 	 	 	 	 	1	2	3	3	1.01775467395782
136918130	1	2	4	 	1	2	1	4	1	4	2	3	 	1.03798127174377	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-.916930258274078
136943150	3	2	7	 	2	4	3	3	1	4	1	2	 	.291036993265152	 	 	 	 	2	3	 	 	4	4	4	-.566784560680389	0	3	4	4	 
137109190	3	1	6	 	1	1	3	5	4	4	1	1	 	.63152676820755	 	 	 	 	4	4	 	 	4	4	4	-1.3885418176651	0	3	3	3	 
135511190	3	2	6	 	2	1	1	4	1	4	1	5	 	1.09727489948273	 	 	 	 	2	3	 	 	3	3	4	.0104916086420417	0	4	4	4	 
136768260	2	2	6	 	2	1	6	6	1	1	1	4	 	.597834706306458	 	 	 	 	 	 	3	3	 	 	 	 	0	4	4	4	 
136059170	1	1	7	 	1	2	2	5	1	5	1	1	 	2.27801299095154	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	1.48319935798645
137200030	3	1	7	 	2	1	2	6	1	1	1	2	 	.669044196605682	 	 	 	 	2	3	 	 	4	3	4	-.257573813199997	0	3	3	3	 
147362160	4	1	5	 	1	2	3	2	1	3	1	 	5	.774476647377014	5	1	1	1	 	 	 	 	 	 	 	 	1	3	3	3	 
137046040	4	2	7	 	1	2	1	4	1	3	1	2	 	.526925325393677	4	1	1	1	 	 	 	 	 	 	 	 	0	3	4	4	 
136187100	2	1	7	 	1	1	1	5	1	3	1	5	 	1.18530917167664	 	 	 	 	 	 	3	2	 	 	 	 	1	4	4	4	 
137154060	2	2	5	 	2	4	6	7	1	1	2	2	 	.704313814640045	 	 	 	 	 	 	 	 	 	 	 	 	0	3	4	4	 
147334270	3	1	5	 	1	2	1	5	1	4	1	2	 	.88822340965271	 	 	 	 	3	4	 	 	4	4	4	-1.13190197944641	0	3	3	3	 
147515010	1	2	7	 	2	4	6	7	1	5	1	1	 	.788542151451111	 	 	 	 	 	 	 	 	 	 	 	 	1	3	4	4	1.66743278503418
135515510	3	1	5	 	1	4	1	5	1	3	1	3	 	1.17055022716522	 	 	 	 	3	3	 	 	4	3	3	-.226306915283203	0	4	4	4	 
136221040	4	2	1	2	1	2	1	5	1	2	1	5	 	1.10654211044312	5	2	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
137190020	2	1	5	 	1	2	1	3	3	4	1	4	 	1.27359068393707	 	 	 	 	 	 	2	3	 	 	 	 	0	4	4	4	 
136715230	3	1	6	 	2	1	1	3	1	4	1	1	 	1.26854610443115	 	 	 	 	2	2	 	 	4	2	2	.935927987098694	0	2	3	3	 
147493080	4	1	7	 	1	8	2	4	1	2	1	 	3	1.1858628988266	4	2	1	1	 	 	 	 	 	 	 	 	0	2	4	4	 
136565250	1	1	6	 	1	2	1	4	1	3	1	3	 	1.87878334522247	 	 	 	 	 	 	 	 	 	 	 	 	0	2	3	3	.741531908512115
135532030	3	1	5	 	2	4	5	3	1	4	1	4	 	1.20135962963104	 	 	 	 	3	3	 	 	4	3	3	-.226306915283203	0	4	4	4	 
147301140	2	1	7	 	2	1	6	2	1	1	1	2	 	.390596061944962	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	 
136340290	1	1	7	 	2	1	2	5	1	3	2	4	 	.844306290149689	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-1.21526670455933
147491010	1	2	7	 	1	1	1	5	1	2	1	4	 	.637299239635468	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	.944126904010773
136344180	2	2	5	 	1	2	3	1	1	2	1	2	 	.365695983171463	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	 
136196280	4	2	7	 	2	1	6	7	1	1	1	1	 	.601180911064148	5	2	2	2	 	 	 	 	 	 	 	 	0	3	4	4	 
136672140	2	2	7	 	2	2	1	5	1	1	2	3	 	.581177353858948	 	 	 	 	 	 	3	2	 	 	 	 	0	4	4	4	 
136958030	3	1	6	 	2	1	1	5	1	4	1	3	 	1.20875835418701	 	 	 	 	3	3	 	 	4	3	3	-.226306915283203	0	4	4	4	 
136606250	1	2	7	 	2	1	6	7	1	1	1	4	 	.686236917972565	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-1.21526670455933
136149060	2	2	6	 	2	1	1	5	3	4	1	3	 	1.1681604385376	 	 	 	 	 	 	3	4	 	 	 	 	1	4	4	4	 
136584250	1	1	6	 	2	1	6	5	1	1	1	1	 	.544123947620392	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	-.54114043712616
137004220	2	1	7	 	2	1	1	6	3	2	1	1	 	3.43819141387939	 	 	 	 	 	 	4	4	 	 	 	 	0	3	3	3	 
137005250	1	1	5	 	1	2	1	4	1	1	1	5	 	1.84218513965607	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-.477103263139725
137033310	3	2	7	 	2	2	1	4	1	4	2	5	 	1.08767950534821	 	 	 	 	4	4	 	 	4	4	4	-1.3885418176651	0	4	4	4	 
147399230	3	1	4	 	2	4	2	5	1	1	1	2	 	1.09811508655548	 	 	 	 	1	1	 	 	1	1	2	2.61445236206055	0	3	3	2	 
136600180	2	1	2	1	1	2	5	5	1	3	2	5	 	.333692193031311	 	 	 	 	 	 	4	4	 	 	 	 	0	3	4	4	 
136956300	2	1	7	 	2	3	3	6	1	1	1	3	 	.588857889175415	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	 
137185010	1	2	4	 	2	4	1	4	1	5	1	1	 	1.38320124149323	 	 	 	 	 	 	 	 	 	 	 	 	1	4	4	4	-.508492052555084
136676230	3	2	7	 	2	2	2	5	1	1	2	 	3	.881764471530914	 	 	 	 	4	4	 	 	4	4	4	-1.3885418176651	0	4	4	4	 
137041020	2	2	6	 	2	1	1	6	1	4	1	5	 	1.24107909202576	 	 	 	 	 	 	4	2	 	 	 	 	0	4	4	4	 
137113160	4	2	6	 	2	1	6	7	1	5	1	4	 	.729927718639374	5	9	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
136413070	3	1	2	1	1	4	1	2	4	4	1	1	 	1.36667847633362	 	 	 	 	2	4	 	 	4	4	4	-.875262022018433	0	3	4	4	 
136102110	3	1	6	 	1	2	1	3	1	3	1	4	 	.77433842420578	 	 	 	 	2	3	 	 	4	3	3	.03033297508955	0	4	4	4	 
136213280	4	1	4	 	2	4	3	2	1	2	1	1	 	.736049354076386	4	2	1	1	 	 	 	 	 	 	 	 	0	3	4	3	 
136574140	2	2	5	 	2	2	1	2	1	4	1	2	 	2.01128721237183	 	 	 	 	 	 	2	4	 	 	 	 	1	4	4	3	 
136983170	1	1	7	 	2	1	6	7	1	4	1	3	 	.622061789035797	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	-.950397610664368
136139010	1	2	6	 	1	5	3	1	1	4	1	5	 	2.36168313026428	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	.478257030248642
137131280	4	2	6	 	2	2	3	4	1	4	1	5	 	.585775256156921	5	3	2	2	 	 	 	 	 	 	 	 	0	4	4	4	 
136259280	4	1	7	 	2	2	5	4	1	1	1	1	 	.278416931629181	5	4	1	1	 	 	 	 	 	 	 	 	0	3	3	3	 
147393270	3	1	3	 	2	9	3	4	1	3	1	1	 	.716998815536499	 	 	 	 	3	4	 	 	4	1	3	.0836370289325714	1	3	4	3	 
137221010	1	1	7	 	2	1	1	6	1	4	2	 	3	.612641215324402	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-.539633214473724
147413050	1	1	7	 	2	4	3	7	1	1	2	4	 	.251532644033432	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	-.784714818000793
136165130	1	2	6	 	1	2	3	2	1	4	1	3	 	.612058997154236	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	.502390146255493
147475350	3	2	5	 	2	1	5	6	1	2	1	4	 	.337684661149979	 	 	 	 	3	3	 	 	2	4	4	-.287293583154678	0	4	4	4	 
137143050	1	1	7	 	2	1	1	6	1	4	1	3	 	1.10331869125366	 	 	 	 	 	 	 	 	 	 	 	 	0	3	4	4	.229671433568001
147284130	1	2	7	2	1	4	3	2	1	3	1	1	 	.621008932590485	 	 	 	 	 	 	 	 	 	 	 	 	1	4	4	3	-.741972386837006
136699160	4	1	5	 	1	4	1	2	5	4	1	1	 	2.02739882469177	2	4	3	2	 	 	 	 	 	 	 	 	0	3	3	3	 
137156080	4	1	4	 	1	8	4	4	1	 	2	3	 	.266468167304993	11	1	1	1	 	 	 	 	 	 	 	 	1	4	4	3	 
136527160	4	2	1	2	1	4	2	2	1	4	2	3	 	.790624260902405	4	2	1	2	 	 	 	 	 	 	 	 	0	2	3	2	 
136414270	3	1	7	 	1	1	2	5	4	3	1	3	 	1.33496534824371	 	 	 	 	1	1	 	 	1	1	1	2.90235924720764	0	4	4	4	 
136183190	3	1	6	 	1	2	1	4	1	2	2	5	 	.530313551425934	 	 	 	 	2	4	 	 	4	2	4	-.256840586662292	0	4	4	4	 
136343090	1	2	7	 	2	4	6	7	1	1	1	2	 	.365511298179626	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-.177003666758537
137162320	4	2	6	 	1	4	3	4	1	4	1	4	 	.34705263376236	3	3	2	3	 	 	 	 	 	 	 	 	1	4	4	4	 
136476020	2	1	6	 	1	1	4	5	1	4	2	5	 	.442778497934341	 	 	 	 	 	 	3	3	 	 	 	 	0	4	4	4	 
136641070	3	1	7	 	2	1	1	6	1	4	1	2	 	1.10797333717346	 	 	 	 	3	4	 	 	5	4	4	 	0	4	4	4	 
147611070	3	2	7	 	2	1	1	7	1	1	1	5	 	.738951981067657	 	 	 	 	1	1	 	 	3	1	3	1.79041469097137	1	3	3	3	 
136670250	1	1	7	 	2	2	1	4	1	4	2	4	 	.607796490192413	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	.00496265990659595
136996010	1	2	7	 	2	1	1	6	1	3	1	4	 	.596093237400055	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-1.21526670455933
135420080	4	2	6	 	1	5	3	2	1	4	1	2	 	3.35051035881042	4	3	1	3	 	 	 	 	 	 	 	 	0	3	3	3	 
136930120	4	2	7	 	2	1	6	5	1	3	1	5	 	.762994468212128	7	2	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
137221120	4	1	6	 	1	2	1	3	1	4	2	 	3	.741420209407806	5	1	1	1	 	 	 	 	 	 	 	 	1	3	3	3	 
137040200	4	2	6	 	2	4	1	2	1	3	2	4	 	1.24034774303436	13	2	1	1	 	 	 	 	 	 	 	 	0	1	3	4	 
147439260	2	2	4	 	1	2	1	2	1	4	1	3	 	1.40184080600739	 	 	 	 	 	 	3	3	 	 	 	 	0	4	4	4	 
136570220	2	2	5	 	2	4	6	7	1	1	1	2	 	.704385280609131	 	 	 	 	 	 	 	 	 	 	 	 	0	2	2	2	 
136012030	3	2	6	 	1	1	1	4	1	4	1	4	 	.630502045154572	 	 	 	 	3	4	 	 	3	4	3	-.575929701328278	0	3	3	3	 
136487160	4	2	7	 	2	1	1	6	1	1	1	3	 	1.2220870256424	9	4	1	2	 	 	 	 	 	 	 	 	0	3	4	3	 
136837120	4	1	7	 	1	1	5	5	1	4	1	1	 	.534599542617798	13	1	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
136369330	1	2	7	 	2	1	5	6	1	4	2	4	 	.564888775348663	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	1.96944212913513
136454090	1	1	5	 	2	1	1	5	1	1	1	4	 	1.12986981868744	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-.741972386837006
136192020	2	1	7	 	1	2	5	5	1	4	2	4	 	.473807036876678	 	 	 	 	 	 	1	4	 	 	 	 	0	4	4	4	 
136544090	1	1	5	 	2	1	1	6	3	5	1	 	4	1.03814280033112	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	.792877018451691
136020310	3	2	6	 	1	2	5	3	1	3	2	5	 	.592460691928864	 	 	 	 	3	2	 	 	2	2	3	.927512168884277	0	3	3	3	 
136372060	2	2	4	 	2	4	6	7	1	1	1	3	 	.76391726732254	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	 
136122010	1	1	7	 	2	1	1	5	1	4	1	1	 	.787430763244629	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	1.02677381038666
137124270	3	2	7	 	1	4	2	5	1	1	2	3	 	1.07993841171265	 	 	 	 	2	2	 	 	2	2	3	1.18415200710297	0	3	4	4	 
136598170	2	2	4	 	1	2	1	3	1	1	1	3	 	.795072436332703	 	 	 	 	 	 	3	3	 	 	 	 	0	3	3	2	 
136035210	1	2	7	 	2	1	1	7	1	4	1	5	 	1.13901960849762	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	1.04931223392487
136593030	3	2	1	2	1	4	3	2	1	4	1	5	 	.626043319702148	 	 	 	 	3	3	 	 	3	3	4	-.246148273348808	1	3	4	4	 
136572150	3	1	6	 	1	1	1	4	1	4	1	5	 	1.09566283226013	 	 	 	 	2	3	 	 	4	3	3	.03033297508955	0	4	4	4	 
136992050	1	1	7	 	2	1	1	7	1	1	1	1	 	1.22830152511597	 	 	 	 	 	 	 	 	 	 	 	 	0	3	4	4	-.788218855857849
136324180	2	1	7	 	2	5	6	7	1	3	2	5	 	.590539932250977	 	 	 	 	 	 	5	 	 	 	 	 	0	4	4	4	 
136805060	2	1	5	 	1	2	1	2	3	4	1	3	 	.608855783939362	 	 	 	 	 	 	3	1	 	 	 	 	0	3	3	3	 
136311090	1	2	4	1	1	4	2	2	1	4	1	1	 	1.57584321498871	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	3	-.524944365024567
136092300	2	1	4	 	1	2	1	3	1	4	2	5	 	.950059711933136	 	 	 	 	 	 	4	4	 	 	 	 	0	4	4	4	 
136100140	2	2	2	1	1	2	2	2	1	3	1	4	 	.972995400428772	 	 	 	 	 	 	4	4	 	 	 	 	0	4	4	4	 
147237070	3	1	7	 	2	1	1	7	1	1	1	3	 	.549254596233368	 	 	 	 	2	3	 	 	5	2	3	 	0	3	3	3	 
136819010	1	2	6	 	1	2	1	4	1	4	1	 	5	.47036337852478	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	.310979932546616
136161020	2	2	7	 	2	4	4	4	1	1	1	1	 	.597087562084198	 	 	 	 	 	 	 	 	 	 	 	 	0	3	4	3	 
136191290	1	2	5	 	1	4	1	4	1	4	1	5	 	.946718990802765	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-1.21526670455933
136919110	3	2	1	2	2	4	1	3	3	5	1	2	 	.882972419261932	 	 	 	 	3	3	 	 	4	3	2	.0615998804569244	0	3	4	3	 
136590320	4	1	7	 	1	2	1	4	1	4	1	3	 	1.23602116107941	5	2	2	1	 	 	 	 	 	 	 	 	0	4	4	4	 
