ID,Sex,Age,AgeGroup,EthnicGroup,Education,SES,DeprivationIndex,Victim,effectx,fairx,confx,antisocx
136854090.0,Male,37.0,3,White,GCSE,5.0,2.0,0.0,-0.4564776492571459,,0.09752141337506587,0.23
136854130.0,Male,19.0,1,White,None,8.0,2.0,0.0,-1.6244162226087036,,-0.613168006372206,0.44
136854170.0,Female,42.0,3,White,GCSE,2.0,1.0,0.0,1.889381878414786,,2.4123383805518945,1.46
136854210.0,Male,66.0,6,White,University,1.0,5.0,0.0,1.889381878414786,1.0568498123719394,-0.21721247251301173,0.47
136854250.0,Male,78.0,7,White,GCSE,1.0,3.0,0.0,-1.0554205073861498,,-0.8568329502855566,0.01
136854290.0,Female,52.0,4,White,GCSE,5.0,3.0,0.0,1.260491877379332,1.7360244216522438,2.27020049660244,1.48
136855050.0,Male,45.0,4,Asian or Asian British,None,5.0,1.0,0.0,-1.3449095554818349,-1.517931542213095,-0.613168006372206,0.53
136855090.0,Male,45.0,4,White,GCSE,1.0,1.0,1.0,0.1324828279030413,0.18507344822110092,0.8386689511115067,2.22
136855250.0,Female,70.0,6,White,None,5.0,1.0,0.0,,0.9352065987694967,-1.5776750760292182,
136855290.0,Male,49.0,4,White,None,5.0,1.0,0.0,,-0.007528306649433158,-0.15629623653467414,-1.22
136856010.0,Female,60.0,5,White,GCSE,2.0,3.0,0.0,0.7114609240944116,-0.5143750299929439,0.03660517739672828,0.94
136856050.0,Female,66.0,6,White,University,2.0,4.0,0.0,1.000949972190097,,,-0.05
136856130.0,Male,54.0,4,White,ALevel,1.0,3.0,0.0,-0.17697098213027737,-0.7272506537972183,-1.151261424180855,0.02
136856170.0,Female,76.0,7,White,None,1.0,1.0,0.0,1.000949972190097,,,
136856290.0,Female,68.0,6,White,None,5.0,4.0,0.0,-0.7160195544463808,-0.9705370810021035,-0.8263748322963878,-1.0
136856330.0,Male,39.0,3,White,None,5.0,4.0,0.0,-0.7559490783216478,-0.5143750299929439,-1.7807291959570102,-1.22
136857050.0,Female,65.0,6,White,None,6.0,1.0,1.0,-0.4564776492571459,0.18507344822110092,0.4731715352414811,1.6
136857090.0,Female,58.0,5,White,GCSE,4.0,2.0,1.0,0.1324828279030413,-0.3623210129898906,-0.35935035646246616,0.84
136857130.0,Female,36.0,3,White,University,5.0,2.0,0.0,0.7414080670008619,-0.14944538918561617,-0.8365275382927774,-0.3
136857170.0,Female,60.0,5,White,None,5.0,1.0,0.0,-3.10180860599358,,-1.7807291959570102,-1.22
136857210.0,Male,69.0,6,White,None,4.0,3.0,0.0,2.1688885455416544,,0.5340877712198188,-0.79
136857250.0,Female,86.0,7,Black or Black British,None,5.0,1.0,0.0,,,-1.3238574261194782,-1.22
136857290.0,Female,27.0,2,White,None,3.0,2.0,0.0,-1.3449095554818349,-0.899578539734012,-1.7807291959570102,-0.24
136858010.0,Female,45.0,4,White,GCSE,1.0,1.0,1.0,-0.4664600302259626,0.6006877613627797,0.3411863572884163,0.26
136858210.0,Male,63.0,5,White,ALevel,4.0,1.0,0.0,,0.3675382686247648,-0.10553270655272615,-0.52
136858250.0,Male,56.0,5,White,GCSE,3.0,1.0,0.0,1.0209147341277305,0.40808600649224563,-0.15629623653467414,0.45
136858290.0,Female,37.0,3,White,University,1.0,3.0,1.0,0.10253568499659113,0.18507344822110092,-0.613168006372206,0.97
136858330.0,Female,30.0,2,White,ALevel,5.0,1.0,0.0,,-0.8793046708002716,-0.613168006372206,-0.02
136859010.0,Male,60.0,5,White,ALevel,4.0,3.0,0.0,1.5799280683814674,2.273281948396365,1.975772022707142,-0.99
136859050.0,Male,45.0,4,White,None,1.0,4.0,0.0,0.3920247330922763,-0.14944538918561617,0.06706329538589707,-0.95
136859090.0,Female,66.0,6,White,University,1.0,1.0,0.0,-1.0554205073861498,,-0.5624044763902581,1.97
136859130.0,Male,77.0,7,White,GCSE,1.0,2.0,0.0,,,-0.613168006372206,-0.09
136859170.0,Male,21.0,1,White,University,4.0,4.0,0.0,-1.3449095554818349,,-0.15629623653467414,-1.0
136859210.0,Male,23.0,1,White,University,1.0,1.0,0.0,0.7414080670008619,-0.7677983916646992,0.3411863572884163,-0.74
136859250.0,Male,46.0,4,White,GCSE,5.0,2.0,0.0,0.7114609240944116,,0.5543931832125979,-0.55
136859290.0,Female,58.0,5,White,GCSE,1.0,1.0,0.0,0.1324828279030413,0.1039779724861392,-0.35935035646246616,-0.69
136860010.0,Female,57.0,5,White,None,2.0,3.0,0.0,0.4619013998739934,-0.8793046708002716,0.12797953136423468,0.93
136860050.0,Male,45.0,4,White,ALevel,5.0,4.0,0.0,-3.10180860599358,-1.943682789821644,-1.2832466021339197,-0.74
136860090.0,Female,28.0,2,White,University,1.0,4.0,0.0,0.1324828279030413,-0.14944538918561617,-0.613168006372206,0.09
136860130.0,Female,21.0,1,White,ALevel,5.0,3.0,0.0,-0.47644241119477926,-0.3623210129898906,-1.7807291959570102,-0.95
136860170.0,Male,80.0,7,White,ALevel,2.0,4.0,0.0,-1.0554205073861498,-0.5447858333935546,,-0.75
136860210.0,Male,52.0,4,White,University,4.0,4.0,0.0,-1.6443809845463369,-1.5483423456137058,-1.7807291959570102,-0.24
136860250.0,Male,33.0,2,White,University,1.0,2.0,0.0,0.6914961621567782,1.3102731740436948,1.2549298969634803,-1.22
136860290.0,Female,45.0,4,White,GCSE,5.0,2.0,1.0,-0.47644241119477926,,-0.35935035646246616,
136861050.0,Female,55.0,5,White,University,1.0,2.0,1.0,0.402007114061093,,,-0.35
136861090.0,Female,65.0,6,Mixed,University,1.0,3.0,0.0,0.1225004469342246,,-0.11568541254911573,0.49
136861130.0,Female,22.0,1,Mixed,GCSE,5.0,2.0,1.0,-1.3449095554818349,-0.7272506537972183,-0.35935035646246616,0.76
136861170.0,Male,70.0,6,White,None,5.0,2.0,0.0,2.1688885455416544,,1.488442134880441,0.06
136861210.0,Female,36.0,3,Black or Black British,None,6.0,1.0,0.0,,,,0.97
136862050.0,Male,61.0,5,White,None,5.0,3.0,0.0,0.4119894950299098,,1.5087475468732203,1.36
136862090.0,Female,48.0,4,White,University,1.0,5.0,0.0,-1.0554205073861498,-0.8793046708002716,-0.8162221262999981,-0.26
136862130.0,Male,92.0,7,White,None,2.0,2.0,0.0,-1.0853676502926,-0.8488938673996609,-1.5776750760292182,-1.0
136862170.0,Male,49.0,4,White,University,1.0,2.0,0.0,-0.4564776492571459,-0.3623210129898906,-1.7807291959570102,0.22
136862210.0,Female,24.0,1,White,University,7.0,2.0,0.0,0.9809852102524635,,0.5442404772162083,1.18
136862250.0,Female,81.0,7,White,ALevel,5.0,3.0,0.0,,,-0.14614353053828452,-0.27
136862290.0,Female,78.0,7,White,Other,2.0,5.0,0.0,0.10253568499659113,0.40808600649224563,0.3005755333028579,-1.22
136862330.0,Male,57.0,5,White,University,1.0,5.0,0.0,-0.1869533630990941,0.4790445477603371,-0.11568541254911573,-0.95
136863010.0,Female,33.0,2,White,ALevel,1.0,3.0,0.0,0.11251806596540785,-0.6968398503966078,-0.11568541254911573,-1.0
136863130.0,Female,78.0,7,White,None,1.0,2.0,0.0,0.47188378084281013,,0.06706329538589707,-0.78
136863170.0,Female,22.0,1,White,University,2.0,3.0,1.0,0.10253568499659113,,-0.8771383622783356,-0.21
136863250.0,Female,80.0,7,White,University,2.0,5.0,0.0,,,0.14828494335701387,-0.75
136863290.0,Female,55.0,5,White,GCSE,3.0,3.0,0.0,0.3620775901858261,-0.3623210129898906,0.4934769472342603,0.02
136864010.0,Female,36.0,3,White,University,5.0,3.0,0.0,-2.5128481288333924,,-0.613168006372206,-1.22
136864130.0,Male,68.0,6,White,GCSE,2.0,2.0,0.0,-0.17697098213027737,-0.4231426197911119,0.7980581271259483,0.73
136864210.0,Male,62.0,5,White,University,4.0,1.0,0.0,-0.7759138402592812,0.0330194312180477,-0.9279018922602837,0.73
136864290.0,Female,63.0,5,White,University,5.0,2.0,0.0,-0.745966697352831,-0.21026699598683746,0.03660517739672828,-1.0
136865050.0,Female,72.0,6,Asian or Asian British,Other,1.0,5.0,0.0,,,-1.5269115460472702,-0.75
136865090.0,Female,54.0,4,White,University,1.0,4.0,0.0,-0.1869533630990941,,-0.613168006372206,-1.22
136865130.0,Male,61.0,5,White,ALevel,3.0,4.0,0.0,,,0.3513390632848059,-1.22
136865170.0,Male,25.0,2,White,University,1.0,3.0,0.0,-3.10180860599358,-2.9472393020417953,-1.2933993081303092,-1.22
136865210.0,Female,32.0,2,White,University,1.0,3.0,0.0,-0.1969357440679108,0.4587706788265967,,-0.97
136865250.0,Female,32.0,2,White,University,5.0,4.0,0.0,0.0925533040277744,0.15466264482049027,0.5543931832125979,-0.47
136865290.0,Male,39.0,3,White,University,3.0,4.0,0.0,0.6914961621567782,-0.14944538918561617,0.5442404772162083,-0.22
136866010.0,Male,56.0,5,White,None,5.0,4.0,0.0,-0.745966697352831,,-0.20705976651662217,1.02
136866050.0,Female,45.0,4,White,GCSE,1.0,4.0,0.0,-1.3349271745130182,-1.3861513941437824,1.0518757770356884,-0.78
136866090.0,Female,52.0,4,White,GCSE,2.0,4.0,0.0,-0.47644241119477926,0.6919201715646115,-1.3644682501050367,0.53
136866170.0,Male,68.0,6,White,None,5.0,5.0,0.0,,-0.33191020958927997,0.5950040071981564,0.01
136866250.0,Male,53.0,4,White,University,1.0,5.0,0.0,0.4219718759987265,1.0163020745044586,0.3411863572884163,1.49
136866290.0,Male,39.0,3,White,None,5.0,5.0,0.0,-1.0753852693237833,-2.6127204646350783,-0.3796557684552454,-1.22
136866330.0,Male,44.0,3,White,University,1.0,5.0,1.0,0.1225004469342246,-0.615744374661646,1.0518757770356884,-0.65
136866370.0,Male,33.0,2,White,GCSE,2.0,5.0,0.0,1.889381878414786,1.594107339116061,0.06706329538589707,-0.26
136866410.0,Female,71.0,6,White,ALevel,4.0,5.0,0.0,,,0.05691058938950747,-0.26
136867010.0,Female,30.0,2,White,University,1.0,4.0,0.0,-0.4564776492571459,-0.6968398503966078,-0.35935035646246616,0.0
136867170.0,Female,31.0,2,White,University,5.0,3.0,1.0,,-1.2138235082069886,-0.35935035646246616,-0.13
136867250.0,Female,35.0,3,White,ALevel,5.0,5.0,0.0,-1.0554205073861498,-0.6968398503966078,-0.35935035646246616,-0.73
136868090.0,Male,63.0,5,White,University,1.0,2.0,0.0,-2.7923547959602613,-2.9472393020417953,-1.7807291959570102,-0.49
136868210.0,Male,56.0,5,White,Other,8.0,2.0,0.0,-0.1570062201926439,-0.6968398503966078,-1.3644682501050367,-0.5
136868250.0,Male,33.0,2,White,University,1.0,2.0,0.0,-1.3449095554818349,-1.6395747558155376,0.05691058938950747,-0.49
136869010.0,Female,23.0,1,White,ALevel,2.0,5.0,0.0,,,0.6153094191909355,0.66
136869090.0,Male,69.0,6,White,University,5.0,2.0,0.0,0.4119894950299098,0.6006877613627797,1.7625651967829603,0.49
136869210.0,Male,38.0,3,Asian or Asian British,University,1.0,3.0,1.0,2.1688885455416544,,2.7169195604435825,1.2
136869250.0,Male,26.0,2,White,University,1.0,5.0,0.0,,,-0.5624044763902581,-1.22
136869290.0,Female,52.0,4,White,GCSE,4.0,3.0,1.0,0.3820423521234596,,0.03660517739672828,1.45
136870050.0,Female,61.0,5,White,None,5.0,1.0,0.0,,,-1.7807291959570102,0.44
136870090.0,Female,22.0,1,White,University,1.0,3.0,1.0,-0.1570062201926439,-0.44341648872485234,,-0.5
136870170.0,Male,60.0,5,White,GCSE,3.0,4.0,0.0,-1.0753852693237833,,1.0417230710392988,-0.21
136870210.0,Female,66.0,6,White,None,5.0,3.0,0.0,-2.2233590807377075,,-1.0801924822061277,-1.22
136870290.0,Female,60.0,5,White,ALevel,4.0,5.0,0.0,0.0925533040277744,,-1.5776750760292182,-0.95
136871050.0,Male,42.0,3,White,GCSE,5.0,1.0,0.0,,,1.0518757770356884,0.28
136871090.0,Female,19.0,1,White,GCSE,5.0,1.0,0.0,-1.9238876516732053,,-1.7807291959570102,1.47
136871130.0,Male,65.0,6,White,None,2.0,2.0,0.0,-0.17697098213027737,,-0.35935035646246616,-0.5
136871170.0,Female,33.0,2,White,GCSE,1.0,3.0,0.0,0.1225004469342246,-0.3623210129898906,-0.35935035646246616,-0.43
136871210.0,Male,66.0,6,White,University,2.0,1.0,0.0,,,,-0.02
136871250.0,Female,81.0,7,White,Other,1.0,4.0,0.0,,,,-1.22
136872010.0,Male,62.0,5,White,ALevel,3.0,4.0,1.0,,-0.007528306649433158,-0.613168006372206,-1.0
136872050.0,Female,22.0,1,White,ALevel,3.0,4.0,0.0,-1.0454381264173331,,0.06706329538589707,-0.51
136872170.0,Female,79.0,7,White,Other,2.0,4.0,0.0,,,-0.15629623653467414,-0.95
136872290.0,Male,35.0,3,White,University,1.0,5.0,0.0,,,0.13813223736062427,-1.22
136872330.0,Female,68.0,6,White,University,5.0,5.0,0.0,0.701478543125595,0.6006877613627797,0.05691058938950747,-0.99
136873010.0,Male,50.0,4,White,University,1.0,5.0,0.0,-0.4664600302259626,,0.5543931832125979,0.53
136873050.0,Male,51.0,4,White,University,1.0,5.0,1.0,-0.7559490783216478,0.5905508268959094,0.3411863572884163,-0.48
136873090.0,Male,87.0,7,White,University,1.0,5.0,0.0,,-0.6968398503966078,-0.11568541254911573,-1.22
136873130.0,Male,78.0,7,White,University,2.0,5.0,0.0,,-0.3623210129898906,-0.35935035646246616,-0.43
136873170.0,Male,41.0,3,White,University,1.0,5.0,1.0,-1.0554205073861498,0.0026086278174370565,,-1.22
136873210.0,Female,24.0,1,White,University,1.0,5.0,0.0,0.11251806596540785,,0.05691058938950747,-1.22
136873250.0,Female,74.0,6,White,GCSE,3.0,5.0,0.0,,-0.3623210129898906,-0.613168006372206,-1.22
136873290.0,Male,76.0,7,White,University,1.0,5.0,0.0,-1.0554205073861498,-0.5447858333935546,-0.8974437742711149,0.05
136873330.0,Male,56.0,5,White,University,1.0,4.0,0.0,-0.7559490783216478,,-0.6740842423505438,-0.18
136874050.0,Female,38.0,3,Asian or Asian British,University,1.0,2.0,1.0,-1.3748566983882853,-0.6968398503966078,-0.35935035646246616,1.46
136874090.0,Male,31.0,2,White,ALevel,5.0,2.0,0.0,0.1225004469342246,0.5398661545615584,-0.35935035646246616,1.43
136874130.0,Female,76.0,7,White,None,4.0,1.0,0.0,-0.4564776492571459,-0.4839642265923332,-1.3340101321158677,0.49
136874170.0,Female,48.0,4,White,GCSE,5.0,4.0,0.0,-0.4365128873195124,1.8982153731221671,-1.7807291959570102,-1.22
136875010.0,Male,67.0,6,White,ALevel,5.0,5.0,0.0,1.6198575922567342,,-0.35935035646246616,-0.78
136875050.0,Female,42.0,3,White,University,1.0,5.0,0.0,-0.4464952682883291,0.6310985647633903,1.0518757770356884,0.94
136875130.0,Female,62.0,5,White,GCSE,2.0,5.0,0.0,-2.2433238426753412,-0.3623210129898906,-1.0903451882025175,0.19
136875170.0,Male,50.0,4,White,University,1.0,5.0,0.0,1.889381878414786,1.6143812080498012,0.8386689511115067,0.0
136875330.0,Female,58.0,5,White,University,3.0,5.0,1.0,1.000949972190097,1.4319163876461374,1.4579840168912723,0.45
136876010.0,Male,51.0,4,White,ALevel,5.0,2.0,0.0,0.6715314002191448,0.48918148222720736,0.13813223736062427,-0.95
136876090.0,Female,71.0,6,White,None,5.0,1.0,0.0,-1.3149624125753847,-0.027802175583173584,-0.8162221262999981,-0.78
136876130.0,Female,68.0,6,White,University,1.0,3.0,0.0,,,-1.1208033061916862,-1.0
136876170.0,Female,18.0,1,White,ALevel,7.0,1.0,1.0,-1.0554205073861498,-0.2710886027880587,0.9706541290645716,0.37
136876210.0,Male,75.0,7,White,None,5.0,3.0,0.0,2.1688885455416544,,1.0518757770356884,-1.22
136877010.0,Male,45.0,4,White,Other,1.0,3.0,0.0,,,2.737224972436362,-1.22
136877170.0,Female,43.0,3,White,GCSE,5.0,1.0,0.0,-0.16698860116146064,,-0.5624044763902581,0.53
136877210.0,Female,60.0,5,White,ALevel,6.0,1.0,0.0,,-0.5042380955260736,-1.1106506001952965,0.33
136877250.0,Female,50.0,4,White,Other,5.0,1.0,0.0,1.6198575922567342,2.131364865860182,0.05691058938950747,0.01
136878090.0,Female,75.0,7,White,None,5.0,2.0,0.0,-1.933870032642022,,-1.5370642520436597,2.11
136878130.0,Female,60.0,5,White,ALevel,1.0,1.0,0.0,1.2904390202857823,1.796846028453465,0.2904228273064683,0.67
136878210.0,Female,38.0,3,White,GCSE,5.0,2.0,1.0,0.9909675912212802,2.2530080794626244,1.4275258989021036,2.58
136878290.0,Male,81.0,7,White,None,8.0,1.0,0.0,0.7314256860320452,,1.0214176590465196,-1.22
136879050.0,Female,61.0,5,White,University,2.0,5.0,0.0,,-0.7272506537972183,0.05691058938950747,-0.48
136879090.0,Female,49.0,4,White,GCSE,5.0,4.0,1.0,-0.7659314592904646,-0.5143750299929439,0.08736870737867626,-0.45
136879130.0,Male,46.0,4,White,None,5.0,2.0,1.0,1.2804566393169654,,0.5442404772162083,
136879290.0,Male,51.0,4,White,University,1.0,5.0,0.0,-1.6244162226087036,,-1.1106506001952965,0.3
136879330.0,Female,38.0,3,White,University,1.0,4.0,0.0,,,-1.5269115460472702,-1.22
136880010.0,Male,56.0,5,White,Other,3.0,3.0,0.0,-0.7659314592904646,-0.7779353261315695,-0.11568541254911573,0.72
136880090.0,Female,16.0,1,White,GCSE,1.0,5.0,1.0,-1.0454381264173331,-1.477383804345614,-1.7807291959570102,-1.22
136880170.0,Male,67.0,6,White,University,1.0,3.0,0.0,-1.6543633655151535,-0.3623210129898906,-1.5776750760292182,-1.22
136880250.0,Male,36.0,3,White,University,5.0,5.0,0.0,,-0.8083461295321801,,-0.75
136880290.0,Male,61.0,5,White,GCSE,1.0,4.0,1.0,-0.4664600302259626,0.6209616302965201,,0.02
136881010.0,Female,65.0,6,White,GCSE,2.0,4.0,0.0,0.1324828279030413,,0.5543931832125979,-1.0
136881090.0,Female,45.0,4,White,GCSE,1.0,2.0,0.0,0.4219718759987265,,-0.6233207123685957,-0.47
136881170.0,Female,62.0,5,White,University,4.0,4.0,0.0,-1.0853676502926,-1.365877525210042,-1.5776750760292182,-0.26
136881210.0,Female,67.0,6,White,GCSE,1.0,5.0,0.0,-0.7559490783216478,0.519592285627818,-0.35935035646246616,-0.26
136881250.0,Female,48.0,4,White,University,1.0,5.0,0.0,0.1324828279030413,-0.3623210129898906,-0.35935035646246616,-1.0
136881330.0,Male,46.0,4,White,University,1.0,5.0,0.0,-1.3449095554818349,-0.8793046708002716,-0.11568541254911573,-0.73
136882010.0,Female,73.0,6,White,None,5.0,4.0,0.0,,,-0.11568541254911573,
136882050.0,Male,34.0,2,White,GCSE,5.0,1.0,0.0,-0.47644241119477926,-0.8793046708002716,0.5442404772162083,0.97
136882210.0,Female,64.0,5,White,University,2.0,1.0,0.0,-0.486424792163596,-0.7171137193303482,0.09752141337506587,-0.54
136882250.0,Male,81.0,7,White,None,5.0,2.0,0.0,-0.16698860116146064,-0.10889765131813531,-0.35935035646246616,-1.22
136882290.0,Female,59.0,5,White,University,3.0,4.0,0.0,-0.17697098213027737,0.377675203091635,-0.35935035646246616,-1.22
136883090.0,Male,69.0,6,White,None,3.0,3.0,0.0,-0.16698860116146064,-0.3623210129898906,-1.5370642520436597,-0.7
136883130.0,Male,70.0,6,White,None,5.0,3.0,0.0,,-0.6968398503966078,0.5036296532306499,-0.73
136883250.0,Male,46.0,4,White,GCSE,3.0,3.0,0.0,,,-0.10553270655272615,-0.78
136884010.0,Female,72.0,6,White,None,5.0,5.0,0.0,,,-0.7146950663361021,-1.0
136884050.0,Female,71.0,6,White,University,1.0,5.0,0.0,,,,
136884090.0,Female,70.0,6,White,University,1.0,5.0,1.0,,,-0.14614353053828452,-1.0
136884130.0,Male,81.0,7,White,ALevel,1.0,5.0,0.0,,0.0026086278174370565,0.10767411937145548,-1.22
136884210.0,Male,45.0,4,White,GCSE,5.0,5.0,0.0,-1.0953500312614166,,-0.866985656281946,-1.22
136884290.0,Male,88.0,7,White,University,1.0,4.0,0.0,-0.7759138402592812,,0.09752141337506587,
136885010.0,Male,53.0,4,White,GCSE,4.0,3.0,1.0,1.3203861631922325,-0.5447858333935546,0.7879054211295589,0.73
136885050.0,Male,25.0,2,White,GCSE,1.0,2.0,0.0,-0.5063895541012295,-1.791628772818591,1.5290529588659996,1.21
136885090.0,Male,70.0,6,White,ALevel,1.0,5.0,0.0,-0.745966697352831,-0.3623210129898906,-0.35935035646246616,0.8
136885130.0,Female,42.0,3,White,University,4.0,4.0,0.0,-1.6244162226087036,-0.6968398503966078,-0.35935035646246616,-1.22
136885170.0,Female,50.0,4,White,University,2.0,4.0,0.0,-0.1869533630990941,-0.027802175583173584,-0.8162221262999981,-0.29
136885250.0,Female,36.0,3,White,University,1.0,5.0,0.0,1.889381878414786,0.6716463026308712,-0.15629623653467414,-0.06
136885290.0,Male,73.0,6,White,University,1.0,2.0,0.0,0.7114609240944116,1.4420533221130074,-0.35935035646246616,-0.43
136886010.0,Female,70.0,6,White,None,6.0,3.0,0.0,0.9909675912212802,,-0.14614353053828452,-1.22
136886090.0,Female,71.0,6,White,None,6.0,3.0,0.0,0.44193663793636,1.8576676352546864,-0.35935035646246616,-1.22
136886170.0,Male,48.0,4,White,University,2.0,3.0,0.0,2.1688885455416544,2.2023234071282736,1.0417230710392988,0.49
136886210.0,Female,48.0,4,White,None,2.0,1.0,0.0,,,0.14828494335701387,-1.0
136886290.0,Male,91.0,7,White,None,5.0,2.0,0.0,,,-0.8568329502855566,-0.75
136886330.0,Male,69.0,6,White,University,1.0,2.0,0.0,,,-0.11568541254911573,-0.3
136887010.0,Female,52.0,4,White,University,5.0,2.0,1.0,0.7214433050632284,,-1.5269115460472702,
136887050.0,Female,43.0,3,White,ALevel,4.0,4.0,0.0,1.889381878414786,3.2565645916827757,1.5087475468732203,-1.22
136887170.0,Male,57.0,5,White,University,1.0,4.0,0.0,1.6198575922567342,,-1.5675223700328285,-1.22
136887250.0,Female,42.0,3,White,University,4.0,4.0,1.0,0.7114609240944116,1.55355960124858,-0.35935035646246616,1.17
136888090.0,Male,41.0,3,White,GCSE,5.0,3.0,0.0,0.661549019250328,,0.08736870737867626,-0.21
136888210.0,Male,35.0,3,White,University,5.0,2.0,0.0,-0.7559490783216478,-0.6968398503966078,0.5848513012017668,0.95
136888290.0,Male,49.0,4,White,University,4.0,2.0,1.0,-1.6244162226087036,-1.6902594281498886,-1.3137047201230885,0.54
136889010.0,Female,57.0,5,White,GCSE,4.0,4.0,1.0,,,0.08736870737867626,0.69
136889050.0,Male,27.0,2,White,None,5.0,4.0,0.0,1.2804566393169654,,2.2194369666204925,0.72
136889130.0,Female,39.0,3,White,ALevel,3.0,5.0,0.0,1.000949972190097,,,0.31
136889250.0,Female,77.0,7,White,GCSE,2.0,2.0,0.0,-0.745966697352831,,,0.71
136889330.0,Female,21.0,1,White,ALevel,1.0,3.0,0.0,0.7214433050632284,,-1.1208033061916862,1.19
136890010.0,Male,55.0,5,White,GCSE,5.0,3.0,1.0,0.4119894950299098,0.40808600649224563,-0.8365275382927774,-0.71
136890050.0,Female,56.0,5,White,GCSE,5.0,1.0,0.0,1.2804566393169654,0.022882496751177483,0.27011741531368905,-1.22
136890090.0,Male,39.0,3,White,None,5.0,1.0,0.0,,,,-0.97
136890130.0,Male,21.0,1,White,University,2.0,3.0,0.0,,,-1.5675223700328285,-0.73
136890170.0,Male,37.0,3,White,University,1.0,5.0,0.0,0.701478543125595,,-0.8568329502855566,-1.22
136890210.0,Male,51.0,4,White,University,5.0,5.0,1.0,0.9909675912212802,0.7730156472995733,-0.8771383622783356,-1.22
136891010.0,Female,62.0,5,White,None,2.0,2.0,0.0,1.2904390202857823,,0.08736870737867626,-0.29
136891050.0,Male,77.0,7,White,None,4.0,2.0,0.0,0.402007114061093,,0.5442404772162083,-0.77
136891090.0,Male,18.0,1,White,None,1.0,3.0,0.0,0.1225004469342246,0.854111123034535,-0.35935035646246616,-1.22
136891170.0,Female,72.0,6,White,None,1.0,4.0,0.0,,,-0.35935035646246616,-1.22
136891210.0,Male,59.0,5,White,ALevel,1.0,4.0,0.0,1.889381878414786,,0.4833242412378707,-1.22
136891250.0,Female,57.0,5,White,University,1.0,5.0,0.0,,,-0.613168006372206,-0.73
136891290.0,Female,49.0,4,White,None,1.0,5.0,0.0,1.5899104493502842,1.279862370643084,0.33103365129202666,-0.69
136891330.0,Male,25.0,2,White,University,4.0,4.0,0.0,-0.4664600302259626,-1.0313586878033247,-1.0700397762097382,-1.0
136892130.0,Female,65.0,6,White,GCSE,1.0,2.0,0.0,,,0.09752141337506587,0.01
136892210.0,Female,60.0,5,White,None,5.0,5.0,0.0,1.0209147341277305,2.0705432590589603,,0.29
136892250.0,Male,79.0,7,White,None,1.0,2.0,0.0,2.1688885455416544,2.415199030932548,3.173791330281115,-1.22
136893090.0,Male,67.0,6,White,ALevel,5.0,1.0,0.0,-0.17697098213027737,-0.05821297898378423,0.03660517739672828,-0.73
136893130.0,Female,49.0,4,White,ALevel,1.0,4.0,1.0,0.6914961621567782,0.15466264482049027,0.3513390632848059,0.0
136893170.0,Male,52.0,4,White,University,3.0,2.0,1.0,-0.17697098213027737,0.40808600649224563,0.08736870737867626,0.05
136893210.0,Male,72.0,6,White,None,5.0,3.0,0.0,0.11251806596540785,-0.33191020958927997,0.7879054211295589,0.85
136894010.0,Male,63.0,5,White,University,1.0,4.0,0.0,,-0.3014994061886693,-0.3695030624588558,0.44
136894050.0,Male,61.0,5,White,ALevel,3.0,3.0,0.0,,0.49931841669407756,-0.35935035646246616,-1.22
136894090.0,Male,70.0,6,White,University,1.0,4.0,0.0,1.0209147341277305,,2.3920329685591155,-1.0
136894130.0,Female,33.0,2,White,ALevel,1.0,5.0,0.0,0.14246520887185804,,-0.35935035646246616,-1.22
136894170.0,Female,67.0,6,White,University,1.0,3.0,0.0,0.9909675912212802,-0.8488938673996609,0.14828494335701387,-1.22
136894210.0,Female,32.0,2,White,GCSE,1.0,4.0,0.0,,,0.13813223736062427,-1.22
136894250.0,Female,24.0,1,White,ALevel,2.0,3.0,0.0,0.10253568499659113,-0.8793046708002716,-0.39996118044802453,-0.78
136894290.0,Female,30.0,2,White,None,5.0,4.0,0.0,-0.20691812503672757,2.3239666207307157,2.9707372103533225,-1.0
136895010.0,Male,31.0,2,Asian or Asian British,University,8.0,4.0,0.0,-0.486424792163596,,,
136895050.0,Male,43.0,3,White,ALevel,5.0,2.0,0.0,,0.0026086278174370565,0.5950040071981564,
136895090.0,Female,69.0,6,White,None,5.0,3.0,0.0,,,0.5442404772162083,
136895130.0,Female,60.0,5,White,ALevel,1.0,4.0,0.0,0.10253568499659113,,-0.613168006372206,1.24
136895170.0,Male,31.0,2,White,GCSE,4.0,2.0,0.0,,,0.10767411937145548,0.28
136895210.0,Male,70.0,6,Chinese or other,GCSE,4.0,2.0,0.0,0.4818661618116269,,-1.3238574261194782,
136895250.0,Male,52.0,4,White,None,6.0,1.0,1.0,-1.6443809845463369,-0.5447858333935546,,
136895290.0,Female,91.0,7,White,GCSE,2.0,4.0,0.0,0.7114609240944116,1.1683560915075117,,
136896010.0,Male,68.0,6,White,GCSE,5.0,5.0,0.0,-0.16698860116146064,,0.05691058938950747,-0.7
136896090.0,Male,57.0,5,White,University,2.0,4.0,0.0,0.9909675912212802,0.519592285627818,0.03660517739672828,-0.06
136896170.0,Male,38.0,3,White,GCSE,5.0,2.0,0.0,0.9610204483148299,1.2494515672424735,0.5848513012017668,0.7
136896250.0,Female,60.0,5,White,University,5.0,5.0,0.0,,,-0.3695030624588558,-1.22
