ID_code,IQ
778550,113
463370,90
952620,96
396800,115
821060,105
430900,110
994950,107
922360,92
961920,99
156560,107
474530,104
307310,106
307870,96
106330,94
902230,92
613820,93
561680,98
518600,104
991230,106
121840,107
115390,110
606800,99
556220,99
355990,95
527400,100
873130,93
830530,105
175270,92
248460,112
527800,95
551780,95
857760,102
115080,95
125260,109
466740,110
168760,96
249780,105
260170,87
622530,94
834190,95
741240,90
323610,95
681740,95
993020,106
681150,106
916780,92
505030,104
275880,98
418480,122
994650,89
893400,109
898170,96
669270,105
651010,92
377710,102
731920,113
568740,90
139240,117
987910,97
985260,115
544920,119
793560,102
215270,100
253650,103
401840,103
536500,90
954070,98
951010,98
242980,85
324420,95
931590,140
509360,93
346970,95
859790,95
668510,109
564420,96
892370,92
829600,118
827120,118
310520,93
908160,121
307200,92
231410,97
558030,100
811180,107
369800,87
514900,91
104240,93
769140,111
132440,93
605900,97
146800,104
118640,93
313460,109
731590,97
358390,102
425480,109
433470,88
524570,90
972700,109
770850,99
590710,91
386140,92
782650,102
206090,92
553220,97
285220,86
260820,92
523820,109
801010,107
325430,98
684840,96
145370,100
282170,100
776720,107
157180,91
461140,95
374280,101
944130,97
202780,109
550560,102
752050,106
562920,110
307170,101
694440,95
270020,99
660690,100
239150,108
765360,112
333420,104
264060,101
559680,94
779860,120
404150,94
254990,117
733750,122
648700,96
855400,130
621800,89
540170,104
853910,108
303040,95
783730,102
759960,93
585280,93
270340,87
444780,100
553310,114
683420,89
727230,108
369270,109
530540,88
903610,106
429290,102
560400,97
332550,112
549010,106
267370,100
360280,92
455590,92
991680,97
124360,94
381160,99
419690,100
196210,114
304300,99
723480,97
220370,94
360300,108
553630,94
446390,90
782860,90
961250,97
148380,91
595730,101
932010,103
627920,89
965220,99
229000,104
714110,104
687320,91
754740,100
959770,124
903200,107
357440,99
505570,100
570820,106
131100,88
203960,94
624170,122
646750,92
119380,111
340910,91
263700,99
792390,90
164640,110
940620,108
157650,107
693020,115
192020,90
485770,103
547220,114
876210,104
549320,100
513430,99
187030,100
391520,100
657350,100
243080,115
903210,112
114930,92
198850,94
260960,98
365270,107
514350,110
423210,93
227480,103
209970,92
520890,93
626290,108
850480,108
457420,99
589280,104
284210,115
283500,106
722880,97
203090,102
176410,111
922820,112
748630,104
802500,104
862920,96
414670,101
318590,92
883840,107
795250,102
606050,112
585390,96
908460,91
957240,94
635220,99
668100,104
656850,96
282400,109
576240,120
366110,93
939440,88
139690,106
722460,110
615150,97
293330,92
958420,109
486860,94
377280,107
396960,95
722470,95
870150,115
571660,115
620080,98
213020,92
301520,102
755780,101
995700,112
507630,90
754330,100
658060,113
606560,96
959720,116
500470,91
624970,102
502400,105
436600,94
849280,112
765540,114
903050,107
358850,132
197270,101
840660,104
497500,105
643980,99
817740,103
335930,119
821040,106
809330,95
201800,103
554040,100
123430,98
954920,94
968020,95
659820,94
607050,93
154100,108
902840,104
432290,102
675620,98
927250,108
615870,102
216430,109
277160,94
184740,103
171610,102
779620,109
220380,106
871530,89
140320,114
400540,99
529470,101
858460,90
606490,112
139320,97
164100,127
910870,104
164220,104
969940,104
592010,99
528000,107
366080,98
942760,97
109700,118
389560,98
229110,94
349370,101
822250,130
949660,119
606480,100
636980,98
726030,135
129190,125
207850,119
976310,107
960030,95
595480,92
121190,96
189200,96
829090,110
278780,105
800160,110
802700,97
764080,121
857340,99
120280,96
574300,97
723250,96
969060,105
727360,89
866900,95
440940,100
263490,105
869220,100
129510,94
287120,110
669490,126
778410,94
620550,114
814820,103
376540,117
675420,94
546230,104
846770,97
107570,94
350450,92
264350,100
984870,105
453060,91
117270,95
706670,108
530860,112
929210,135
475190,92
315900,93
570010,109
197280,108
986800,103
290280,101
920090,129
316290,99
728440,101
986270,108
625860,96
735300,91
258590,92
442360,103
554100,99
254820,99
291080,127
545140,94
608560,118
381350,102
901410,88
193900,125
598430,114
237330,88
128520,99
762560,89
601100,102
688820,89
997670,92
493780,95
637130,99
336440,105
107570,105
790760,112
798910,93
924680,108
554060,117
605110,89
224420,105
198270,102
339640,108
412340,102
776710,106
353420,102
294800,91
636090,91
351620,94
688250,99
675330,103
641370,91
643210,99
503400,98
864090,94
476750,107
841810,96
225150,98
332320,89
531920,90
344280,103
606740,98
104230,110
665750,106
496660,103
873790,94
873900,91
602310,106
796800,93
199650,120
660070,100
432280,97
150980,107
148660,109
986230,101
459690,103
663160,113
278090,96
763050,96
219600,103
498140,102
943050,100
416360,104
845920,98
136010,114
122060,117
208010,108
103300,104
220280,101
971860,112
529270,111
251930,97
315870,107
314370,114
169020,101
286390,115
893490,105
415640,93
618850,107
605800,89
932050,96
552800,96
598500,108
907600,96
658430,97
316430,94
502790,110
359930,97
619570,101
386640,89
970870,103
138030,94
529670,94
676140,96
590720,100
637410,100
212330,94
717140,119
444230,93
895810,94
426010,101
830250,104
432050,103
796110,116
578280,110
788560,122
161440,109
610320,96
121090,102
412760,118
571090,108
811930,102
747370,95
773980,93
303250,92
242120,109
315030,99
151760,112
797430,96
180770,103
577760,101
711030,100
509370,97
725640,123
926510,116
345700,95
114260,100
891160,103
908560,91
986430,98
932270,103
956460,98
234460,110
838800,99
233420,115
567700,95
600220,96
983130,110
291840,109
295600,140
659640,100
706460,88
686800,90
333380,98
909870,100
610410,92
299640,102
600770,104
875710,94
426830,117
226870,100
321950,104
717630,91
162840,131
818560,102
449700,111
528850,107
869330,107
195170,102
539780,99
799400,102
142280,109
741150,100
283300,125
202010,110
810410,94
402950,118
808140,85
123800,103
445400,102
912490,103
598300,118
844810,95
808940,99
903780,93
577800,121
625550,103
741540,93
884940,114
160830,119
879060,106
205690,99
985300,89
831100,103
866720,106
905890,92
380580,95
410760,94
257920,93
763930,126
583170,107
705270,97
420070,92
106320,107
708810,96
195430,101
704050,101
518700,97
691670,101
721940,104
585580,101
548670,90
843720,121
115140,89
889730,101
968770,96
631650,94
501670,102
927440,93
487310,102
797740,107
164190,118
137740,123
113070,102
710900,95
540040,104
557980,97
322410,95
750270,103
929040,88
536420,99
849160,109
870870,93
353130,100
483670,94
121240,111
267170,125
572050,99
817320,125
160700,93
476520,99
741260,119
169230,87
624410,92
878940,91
706940,95
913760,97
671940,91
338110,104
171320,110
309510,98
706430,116
748280,95
914600,111
704410,91
543030,90
157080,100
702700,111
344290,111
396020,107
178700,116
837060,95
358730,132
892010,93
235780,111
286770,102
775400,99
412670,98
185940,95
488950,92
655050,96
168850,109
262270,99
878520,100
815170,106
653060,97
885950,96
979800,90
608580,105
443180,129
670930,92
821510,96
869320,98
701160,103
833920,98
569160,93
819170,94
632270,112
665150,98
231510,95
329650,109
248250,97
392680,96
472250,93
347850,97
196210,104
288380,96
206630,107
974880,89
527670,124
531050,110
942330,100
669830,112
820070,104
434030,96
460430,92
277150,109
519070,109
800140,94
553700,93
536540,105
811800,105
295490,106
411940,100
588480,93
907880,101
761980,99
697920,104
622330,88
422140,99
771220,122
170240,98
385270,109
289610,91
109540,90
337420,89
563030,102
944690,94
383800,124
264430,110
558440,89
874240,97
158140,108
128570,96
468810,103
261360,98
367800,107
308720,102
351820,104
937470,100
288900,96
418490,104
892610,102
178480,103
687170,87
434860,94
492920,102
871840,110
475070,96
113850,88
546450,112
275010,100
860910,101
223620,102
175840,133
183800,112
552940,118
880870,130
707260,118
806220,116
826810,113
301490,89
391500,105
955140,111
450400,105
670150,94
305390,125
332180,145
706270,111
928930,119
620620,100
974750,94
482420,96
321250,107
234000,109
213150,126
251010,105
679800,106
864300,90
372420,115
326020,100
233760,97
776690,98
865540,99
143760,95
396460,99
577550,100
815180,88
125090,112
511170,101
804970,87
853980,101
295730,100
766680,102
515010,85
141790,92
407610,91
165760,124
801000,87
352370,108
783950,94
113180,94
241820,111
235270,96
636040,93
953200,126
612470,104
544690,109
893720,99
160460,94
835510,93
768810,99
852600,103
678860,103
494740,99
814180,98
675350,92
561720,95
167320,100
244700,104
183630,94
722710,108
854140,98
838190,91
210220,93
848040,103
691110,115
339110,110
108440,111
689930,90
130960,95
633900,107
931700,105
395970,109
192430,98
891330,97
941510,99
930100,117
122510,91
767000,123
962170,105
421080,110
333710,105
694490,89
521200,103
439070,99
281300,98
419350,108
394310,121
952660,110
817910,104
268300,91
876720,108
512810,98
939850,100
468320,94
405280,115
288500,110
617500,94
148570,136
295010,113
468650,99
695290,107
706410,93
757820,109
467610,96
187420,111
975200,97
698260,101
758790,95
447560,101
106820,106
532360,91
321520,104
909220,100
170820,89
715690,98
212990,104
160260,100
627660,114
985860,87
299690,91
440530,89
525470,127
909450,95
107590,99
370700,100
557520,99
368630,101
673990,146
609640,107
765340,101
155680,131
408980,105
112870,97
341190,104
787590,119
620960,93
934360,107
335150,97
708140,88
774180,103
329630,110
411330,110
245940,109
787880,97
543370,96
683880,99
762340,99
610060,109
339400,104
633420,89
652990,93
517600,101
532150,103
729280,107
822890,103
545980,100
256930,109
887540,107
244820,111
878260,98
202220,116
796450,103
266980,97
223790,93
398260,91
693920,101
344080,105
576160,96
386710,117
307870,93
927880,99
590750,119
453890,102
812500,96
589910,109
999730,117
359260,105
888970,105
941780,99
869140,108
342060,113
475840,89
923230,109
196980,123
861740,107
774210,98
637540,108
412670,117
615220,117
446120,91
442390,120
506210,87
859630,90
619840,94
359910,115
493960,98
648180,104
749060,101
487150,92
909700,102
778540,113
447150,131
947960,97
102230,109
411450,91
733460,110
920690,102
835100,92
905280,117
150350,115
764400,91
441210,99
133870,94
308420,114
930820,90
380080,95
898650,138
358460,113
335760,110
712200,101
806600,99
128760,96
267220,95
490890,110
598000,125
149660,95
353970,117
771980,118
988500,95
306120,100
761240,97
899980,90
502520,113
317910,117
487270,105
492390,108
468900,99
456190,89
478950,117
739650,107
558510,112
764200,129
603690,111
902790,104
572510,95
383930,110
779280,107
747220,100
123860,114
537530,108
274130,87
698420,107
326460,100
581390,97
133740,94
751400,102
863490,106
298200,104
889750,114
835000,95
272020,106
796530,98
810090,102
572170,108
475500,88
930300,104
205390,102
925530,93
405590,93
894440,114
939880,101
204030,93
824500,102
181530,120
984350,118
228150,125
273130,111
762010,107
645410,109
784330,101
458290,95
224690,97
645280,94
355220,88
431980,93
987040,92
252320,100
650120,105
961410,128
859040,138
335730,94
142010,93
646590,92
249390,99
155790,107
819570,112
612700,111
519530,87
429430,110
339780,96
601260,96
692410,104
884220,99
350160,115
472390,93
454600,112
348150,104
882360,104
497520,102
314790,99
444580,116
698600,90
107590,113
896100,103
619670,94
739360,104
404230,95
948980,117
413640,95
716680,97
361170,93
692510,105
467040,101
811600,106
125540,101
785660,109
261910,86
149380,104
770750,99
749720,88
853200,109
511300,125
559650,98
274690,91
794270,97
107290,101
830820,95
770980,96
784650,99
315840,114
668570,102
568480,98
454870,94
996620,134
947910,97
727730,103
972640,95
962230,101
148340,100
928540,106
113810,90
714950,94
147280,110
847400,118
800400,105
251720,104
559760,107
571830,92
763970,115
279740,89
895660,103
136880,114
240370,128
340330,114
826960,104
146490,112
426520,114
488230,116
852840,101
228840,117
494150,115
689510,97
678730,121
608290,100
579180,93
444920,114
424020,123
423940,105
596920,120
578340,97
171070,109
644270,104
462260,105
730210,105
486470,91
906380,94
110470,94
959530,92
622760,106
708170,87
833730,99
126720,100
201600,104
133010,118
622720,99
454540,92
931900,102
745290,110
240020,111
652160,109
582500,97
597970,93
943940,98
112720,95
137740,87
462840,96
972780,105
654810,97
730680,100
495680,93
952970,109
799440,99
425100,103
648280,95
241090,96
234900,107
644170,102
521760,102
332040,106
310480,91
593990,107
752830,101
579520,92
428500,101
653140,93
648330,100
181800,113
356310,110
308940,121
468800,129
914280,95
370240,100
362640,93
624690,100
276870,106
232910,150
739570,104
445920,94
664370,107
448360,111
564680,86
427100,102
139140,100
341340,99
261420,93
581400,106
223750,91
383980,88
336950,112
476560,113
615850,107
992290,115
173830,98
191470,122
657670,115
191800,102
446030,97
951270,99
990740,105
701560,97
409340,92
676930,101
346460,91
907580,95
356360,100
541870,129
527300,102
774120,114
494370,99
747710,99
661120,94
676160,87
249420,125
344750,95
824220,103
262650,97
257920,96
925580,97
552940,127
540830,90
565840,112
873660,93
490770,114
905330,95
593980,104
397360,90
212540,93
563690,101
222080,98
924120,99
233110,105
823320,110
704710,145
372840,102
102850,101
787730,88
536000,101
371930,130
235570,100
321800,101
200230,89
403350,99
581570,109
916200,92
459340,100
194120,94
192040,103
215960,94
784680,115
701080,106
420670,102
538430,95
500250,91
849180,101
467460,104
421380,100
735240,109
861060,96
408740,109
866240,98
782240,100
111970,114
788560,87
413830,99
903450,108
274330,93
401580,95
957930,92
805910,91
514120,101
642900,107
435750,112
410420,92
227030,105
262220,118
123680,107
449820,108
808810,99
483460,90
960110,124
303350,118
853730,90
991820,110
244560,115
954390,114
387590,93
975560,104
966820,103
283220,95
256750,116
587290,102
939220,113
105710,109
515260,103
459970,105
244710,130
401890,102
882110,116
560460,101
186040,107
874190,100
620010,86
439830,101
111200,109
219630,119
434920,100
337860,100
564540,105
841790,93
596250,114
574490,102
831630,108
555490,88
126280,106
444680,115
692490,96
789240,106
273500,111
541100,96
460820,118
415300,131
987990,105
736640,102
455650,95
623970,96
398960,105
717850,104
582180,107
468480,93
170500,102
932300,109
507810,119
165960,102
222430,103
948830,100
540830,128
513400,118
667680,100
367730,114
530240,100
757750,100
872010,100
755760,100
388880,114
258670,112
516030,96
618110,103
690290,96
273750,102
446620,94
727580,104
324820,101
568580,108
460200,104
515000,105
886210,113
961920,96
649970,105
963890,95
962650,113
407490,93
491490,121
566860,118
944100,97
877440,100
375960,96
285580,145
531280,97
475420,90
871300,90
322260,102
882010,99
801380,108
923810,99
910060,94
832940,111
528150,108
770140,106
272330,100
244890,90
470260,87
566560,126
473460,95
315420,111
901800,103
382320,103
944360,90
567490,100
954940,106
299240,98
389510,92
246200,108
582500,91
923120,94
656250,104
665650,104
552540,107
590980,102
755660,100
814000,92
508660,99
957470,110
653060,116
323390,111
736700,100
661520,107
729030,100
314780,93
581000,135
822260,112
639160,107
955860,112
170050,99
531680,102
278280,96
460720,102
629230,113
982410,103
335370,100
767930,97
585940,101
744510,98
352590,101
823260,101
347460,96
132320,102
707170,101
178770,111
444950,104
159260,90
158480,113
502030,109
897170,96
367140,114
497490,92
201400,131
960330,98
965210,102
733130,111
155470,109
787050,94
149360,116
492210,107
802040,96
759820,109
418900,109
147440,115
208120,112
952660,102
314100,93
777830,103
200340,99
914890,110
627500,117
458450,96
303830,88
971540,99
690110,116
172030,100
658720,94
472630,113
632910,102
532200,88
198670,95
313180,95
229440,102
595290,94
697870,130
785880,94
766280,118
670030,109
928780,99
202560,99
970760,95
922950,90
695600,105
838750,91
416160,95
598960,94
949690,114
780530,95
635970,100
299780,98
267700,100
323730,108
221790,111
395320,107
517100,117
854690,91
580890,105
728050,88
636060,93
136020,114
832610,98
149180,110
557690,109
357490,94
571410,91
241190,98
201860,101
813080,96
926400,91
884310,102
422440,92
946050,96
667160,90
433390,97
997360,102
428340,107
358780,108
216600,114
190790,92
117350,114
502840,102
709470,119
331360,97
877890,97
641680,87
944530,109
407240,104
602220,106
367730,100
148970,113
713140,95
683810,112
501740,110
517020,104
501820,99
457620,105
212560,110
605800,97
440660,122
982420,114
453560,94
676250,95
171630,95
747890,104
494440,92
266940,91
952710,98
241350,98
942200,98
194950,117
767090,95
410180,94
417730,105
398510,119
754460,95
261790,107
203440,94
956580,116
154780,109
645050,94
193280,112
247930,113
721330,97
126130,126
523620,100
728140,99
139880,125
618740,98
967100,111
560290,106
512880,101
487020,101
599160,95
782360,118
327810,100
387720,99
832730,133
449960,91
795840,114
818620,107
235500,104
537420,99
169630,98
492360,107
793850,101
646160,91
450500,105
602420,98
436000,111
874310,106
744880,96
495880,96
529260,107
166790,97
186590,118
964430,110
609880,102
295220,100
983640,107
799160,119
852160,96
604370,102
594650,91
259740,95
447970,95
497690,103
855350,111
201540,91
314480,94
431740,93
314150,97
147220,130
415750,105
265340,103
266540,100
786230,90
830180,110
671810,99
664140,97
347370,110
207690,93
239900,93
661540,111
676520,114
314620,111
675140,103
274490,92
124270,99
787700,89
956640,109
661870,128
620670,103
499500,95
779910,101
739430,98
138750,116
155190,104
631420,88
352040,153
869050,102
501650,92
718290,95
699720,106
591170,116
141330,89
378550,102
353070,94
824160,109
394230,103
999330,114
347320,105
161380,96
673900,96
695380,125
546040,92
709860,100
168640,107
941380,92
830960,111
668790,102
677910,114
578840,95
648560,99
643470,90
856520,108
930660,115
498760,99
504200,112
856730,104
194400,118
542290,98
591200,93
408730,91
491270,106
558720,91
960040,90
636230,108
415160,103
966660,104
672000,99
505530,111
982280,99
931850,91
710820,90
423310,108
531080,95
311180,107
529070,93
886230,98
445330,101
569040,103
302080,96
792200,113
720310,108
498680,93
107370,99
377010,101
360120,115
963120,116
821060,89
547420,99
124210,91
283660,105
358630,87
112920,95
656610,124
641620,105
347300,121
393570,110
902560,95
311910,107
549740,105
359940,108
664860,95
605800,114
805950,104
303230,90
806260,116
390460,92
799130,118
568200,114
648920,109
698330,91
249500,116
825950,111
338070,106
275930,92
881160,104
576200,104
668340,91
979090,105
396900,97
739500,102
379840,91
145260,99
290800,98
665720,106
365880,118
151860,95
793470,120
404840,111
755150,102
731150,110
430400,97
724510,113
971340,114
594250,91
335820,100
297220,89
258880,107
226010,94
945280,124
673090,102
422700,94
707950,105
409640,99
383830,96
776910,96
408140,130
698560,92
634360,107
780850,107
878300,118
258550,101
453480,93
812120,97
528060,109
175310,103
246090,111
227140,96
693820,99
458890,88
233900,113
226330,94
572140,107
255420,110
721040,91
190500,111
529970,92
717710,98
451550,100
941700,91
791240,97
151140,95
332780,108
869960,111
348650,108
124380,94
655740,124
700230,108
178310,98
428000,98
115100,91
718220,98
640060,98
604300,96
236760,99
537310,124
173200,97
425850,102
382580,97
422860,110
807720,109
121680,98
225550,114
906690,91
328990,103
205970,104
881580,90
640220,143
851470,107
347660,95
826300,102
699190,101
328180,110
465960,92
570920,115
534580,97
292450,126
311470,94
971890,116
101840,102
358670,99
293570,90
577800,100
810410,100
709750,106
375380,110
497540,110
398290,100
365400,108
943780,96
638500,106
287240,95
152810,95
616420,106
685730,91
899040,95
756330,103
615320,96
326540,108
726500,98
662680,107
697640,108
298080,95
866640,101
416210,104
303310,100
537050,105
761530,92
654630,103
504660,92
497000,93
743700,99
649310,100
251360,102
458580,99
184630,93
403720,95
805900,94
542170,103
548620,88
377680,118
417110,122
988480,85
266610,98
419900,99
579200,111
697750,99
727920,104
515900,92
627750,91
129380,98
454720,110
691990,104
345070,103
977750,96
215790,91
978170,110
526130,95
942740,103
402770,101
572250,98
538910,107
823430,87
125870,88
594400,90
838280,91
706360,92
184540,107
685380,105
698330,104
985240,94
875510,109
246630,87
543340,103
813170,92
344830,92
389610,102
458190,114
706510,114
328740,109
511910,91
258000,96
459550,88
377250,107
506120,92
358860,122
797410,97
472380,91
529410,95
574210,101
292760,91
926740,114
793990,96
476290,94
721100,109
878730,118
133060,94
320650,91
473580,118
901350,105
573700,118
494240,97
345940,96
837640,90
114100,95
508640,115
429850,109
387320,107
348390,113
103620,103
560500,97
458410,89
172980,100
753460,91
744830,95
501080,106
937720,109
301250,102
171270,110
888090,112
696400,112
843350,107
530620,94
599170,111
443540,113
990990,102
472450,95
874370,94
908900,89
756640,101
829280,101
711480,107
571180,111
184330,94
502900,93
477960,104
954900,92
630880,106
721720,104
245540,102
579420,92
753090,98
367050,106
447420,116
355100,128
590740,94
946980,92
478550,121
596240,95
377550,105
638260,95
158120,119
855450,101
932410,92
926100,88
828440,90
943360,88
710490,90
906400,115
783850,100
254030,110
551000,90
998710,98
342630,98
447730,108
340380,95
970490,95
787020,94
158490,114
233410,96
488590,97
303300,98
989740,109
398630,106
934210,99
974000,105
825860,102
301440,108
496170,115
488370,102
612870,122
691670,101
267880,99
114310,111
708410,114
164650,105
567240,129
471690,97
253590,100
974960,89
928790,94
569470,110
572700,115
507020,117
448900,100
315120,93
221030,120
460590,109
660130,102
642740,105
687660,100
847480,94
483670,93
494330,101
124980,103
796720,91
754860,85
310130,88
462400,101
723220,116
559090,98
166320,88
315650,113
193420,109
873850,115
953400,116
257060,97
436060,101
789030,102
870500,122
536320,105
201880,102
599680,114
180150,102
191620,107
393260,102
405970,101
679930,116
354830,96
386510,107
935350,103
440730,122
718170,99
193700,92
294680,89
939610,105
533450,98
524970,93
435220,92
758230,117
285260,91
228210,110
730500,107
110610,103
703680,114
409020,105
156710,114
216620,104
564550,105
841800,115
634460,101
378130,103
465770,120
976660,110
503680,102
227300,99
681980,95
871820,117
640140,104
145980,116
169070,98
334900,102
668890,97
338080,101
213470,93
244840,111
161710,102
630970,100
712640,108
639140,102
549030,95
136700,91
304250,98
713320,101
340200,111
105670,107
821260,109
299620,99
673300,100
540150,91
117880,115
487960,97
863840,100
555040,91
408090,106
131010,125
153640,101
681030,105
808350,105
947160,104
162120,109
331640,116
148340,103
649760,99
518200,94
656370,99
364420,96
617040,99
821300,98
568970,112
273300,105
182670,100
237120,96
813480,112
535420,119
168100,89
335670,90
628340,104
742610,110
377810,87
585460,90
732020,96
775950,93
338340,95
713180,105
368400,113
285540,106
847040,108
422800,93
795780,92
583460,118
438620,110
226160,93
294160,119
902680,109
101130,99
766040,114
433250,122
997580,100
232130,95
871250,103
361680,134
104600,100
702560,132
621200,97
961740,94
639300,100
823150,115
403190,105
775780,109
367710,87
834640,101
573010,109
832490,96
745970,87
996130,110
289820,101
687730,104
748920,96
353310,93
647810,127
187350,97
417400,92
266780,101
901810,97
348290,92
507440,104
867170,108
130140,104
467730,97
365610,107
488960,100
913950,99
450160,98
331300,110
435560,111
514000,118
604380,99
748360,101
942070,100
648950,88
771770,97
908490,99
732590,110
982480,107
686540,119
851110,115
497840,101
258240,90
165070,113
269420,118
893130,107
846440,100
270800,98
376840,101
289140,90
684030,87
723410,103
894630,112
119770,94
171390,105
607490,97
976170,103
582410,107
896300,96
780410,139
338650,97
390020,124
532940,113
512880,96
958140,114
948890,105
650460,108
930800,104
586280,111
771000,91
809780,118
875570,94
568800,115
283820,112
618890,107
393770,90
511880,99
104950,101
107370,106
278730,94
470920,122
956180,101
970810,98
262100,89
450300,88
955140,91
387740,94
243190,111
924750,88
130420,98
360910,106
521330,102
975860,102
457520,102
789920,108
428720,106
810010,111
622570,96
628450,111
733840,102
139420,104
916070,94
200370,93
309590,109
462580,116
535270,99
118600,106
993340,97
928230,108
856120,97
801800,101
779550,96
432930,97
333730,125
666820,115
562290,95
439720,108
210490,91
782470,107
561290,95
968950,87
411380,94
867880,107
207510,99
913160,108
923270,116
350080,114
564920,101
957810,97
302130,125
727440,97
297140,93
431160,102
915490,96
165570,94
666870,104
251880,100
689480,101
694260,106
655870,100
750610,92
270910,97
919490,99
238500,100
158440,97
739480,99
991960,99
415190,91
553700,98
146190,101
949850,90
232970,113
505810,90
907620,96
304650,97
628420,111
628960,86
381900,108
106940,89
563680,116
243930,100
683330,92
441160,105
234860,104
699320,107
867690,108
785500,104
985840,103
352960,86
821160,92
515030,106
916090,98
259380,107
118350,111
336300,143
125820,112
276580,95
351280,113
635850,101
871960,117
832380,91
338080,126
237250,96
240470,108
176810,97
713970,104
991830,102
655120,101
146460,108
784580,99
782050,107
957800,102
489770,109
478220,106
543160,90
309630,86
518710,93
174220,100
316160,110
121560,95
881680,116
954220,109
126070,97
260340,95
688140,93
231650,116
628940,91
836890,93
664140,102
931550,103
770180,88
793410,104
797750,89
237440,117
263910,106
430320,100
598200,90
657810,95
331410,121
606600,96
676810,117
899180,95
976340,90
606740,105
126380,92
992840,95
415540,104
788020,93
743790,105
361700,108
889200,104
180130,102
356800,93
581330,97
408660,94
884730,94
129790,93
456920,115
104790,103
989780,92
638270,108
953360,90
425560,100
440280,106
639690,98
129790,89
975860,93
293950,91
449030,112
700240,110
122480,108
771170,94
294670,102
234950,104
456960,93
176220,101
357850,114
398450,102
978110,117
691560,94
614150,117
132020,96
526900,100
904150,118
179630,110
180750,96
188540,109
120700,109
934850,93
978370,99
353040,105
442600,89
608670,90
658560,107
295020,112
626650,121
320510,97
196630,96
786140,92
767780,104
280760,96
742640,106
931670,109
111690,99
393360,103
370800,129
600380,127
564080,96
478300,105
252530,94
308050,97
771810,113
912390,95
273550,109
932660,100
883900,109
116940,104
512990,90
314040,104
756980,95
554890,94
648340,93
772100,116
901060,100
279320,102
461090,87
309980,93
790560,119
992220,90
126560,92
608540,99
802460,118
755460,119
557490,121
566950,95
359680,106
682930,92
661770,111
803910,104
267200,110
800500,99
634060,98
698660,91
321410,118
289000,97
897830,97
820020,121
269770,98
302200,101
342750,97
638850,99
972560,103
737940,95
392180,112
186200,103
543990,95
427030,93
170260,106
398710,113
389540,99
900910,96
485300,109
732870,113
392590,112
398510,117
901020,102
331070,101
852400,101
495740,91
900550,90
736890,92
183990,87
869500,103
884590,103
771140,103
436990,91
731020,94
780030,110
515310,99
835950,98
875920,96
251120,99
240150,91
300660,95
292370,95
782110,100
812640,105
333420,111
585960,94
532480,97
227000,92
541990,95
361470,94
472900,104
548570,113
386420,121
481890,95
572940,94
322340,94
954840,98
331680,104
450540,135
837540,94
897480,114
501940,98
319270,109
170310,104
854750,106
597620,91
189520,102
597650,102
376330,115
962500,100
929280,116
933510,97
134920,102
981110,108
744400,103
525810,108
464490,101
527550,119
676140,101
999550,101
858180,89
737410,111
326200,92
822940,105
143360,104
314140,90
220210,101
596220,108
113760,93
532680,105
410940,127
737610,112
134370,103
345230,102
365350,107
457910,107
920010,101
598270,115
751090,106
834810,106
904330,90
953850,105
227740,101
442150,97
131590,96
686280,105
219130,95
939000,107
835650,103
742790,105
631330,100
149490,99
827510,102
472220,107
773840,119
990840,98
588690,114
170860,102
421840,92
258490,101
433550,107
654920,106
888880,105
842140,103
574680,105
338930,99
564970,102
825390,110
558580,118
831090,112
450880,98
845300,111
691600,100
200220,98
246140,101
783750,94
289010,97
223910,101
295450,111
944180,99
315320,116
393340,91
624820,93
578690,100
455520,95
986750,111
568300,98
647540,98
191360,99
127420,96
195560,123
109600,96
441730,112
547480,96
460260,101
963480,93
182090,97
465000,91
226020,91
974650,110
556010,100
578320,101
908960,94
769020,112
840080,108
253330,109
265580,91
899930,94
708620,93
169360,112
900880,105
602460,100
786390,97
806260,96
149330,103
513350,159
686370,97
709190,108
175950,108
809750,121
125720,92
449050,91
799670,99
867070,101
446160,106
130590,93
230240,115
304480,98
851370,111
150210,103
911280,108
491320,100
805760,96
488100,98
984020,87
532110,120
437280,105
887170,110
425270,98
790240,110
244910,99
784370,117
159680,95
247180,116
767160,104
704460,92
754310,93
876720,100
643190,96
664250,98
123300,92
514770,130
389020,104
204860,100
304570,100
856030,106
464200,105
795510,114
692290,95
889240,101
575850,135
820480,98
304600,104
893020,105
187260,93
252720,108
561550,112
560120,96
866540,145
974200,111
815190,99
437510,109
552370,97
860660,114
976070,111
273740,100
960660,118
472480,91
839050,87
103020,95
187650,94
163930,97
681090,126
765720,105
186300,95
765960,106
451780,94
924010,105
876910,110
169360,92
581680,92
268000,111
184490,101
347610,111
126480,98
823610,112
414430,101
382520,96
548960,106
977410,100
602750,95
721420,92
446870,109
711490,115
373840,100
525780,104
611220,93
896900,126
641660,99
518120,104
687210,99
166870,91
776570,95
647590,92
900310,112
608800,112
320600,94
522100,115
932770,115
232230,90
312120,100
128470,103
810150,89
726390,101
675400,143
405450,90
653840,132
307810,93
421950,97
310020,99
782200,101
342740,95
869370,105
638510,94
434990,112
608210,119
279240,101
534140,99
313820,106
670500,99
721380,102
119950,113
809570,105
472120,105
232830,98
192210,104
340380,88
334260,104
478920,108
503060,98
989850,122
861200,101
173160,133
153710,100
464210,97
607620,97
495510,102
589270,92
429470,117
370910,91
802640,99
770410,111
663880,126
941220,93
111570,112
634830,119
